published_date,location,home_type,price,area,bedroom,wc,legal_status,furniture
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",31.45,170.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Thường Tín, Hà Nội",đất,2.0,193.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",26.0,120.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",37.0,97.5,5.0,5.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,11.0,95.6,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",21.0,82.5,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Sơn Tây, Hà Nội",đất,1.6,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,5.5,117.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội",đất,3.5,40.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",10.8,93.0,8.0,5.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
06/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,8.2,100.0,3.0,2.0,Hợp đồng mua bán,Đầy đủ
06/10/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",48.0,130.0,6.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoàng Mai, Hà Nội",nhà riêng,11.0,38.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,10.8,97.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",10.8,94.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,69.0,290.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.8,74.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Thạch Thất, Hà Nội",đất,10.8,150.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",52.0,260.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội",đất,20.04,120.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,8.5,104.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,6.7,83.0,2.0,2.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Sơn Tây, Hà Nội",đất,10.8,130.2,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Quốc Oai, Hà Nội",đất,3.75,250.0,3.0,3.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",42.0,210.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",75.0,193.0,7.0,7.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Nam Từ Liêm, Hà Nội","shophouse, nhà phố thương mại",40.0,92.7,5.0,5.0,Sổ đỏ/ Sổ hồng.,Cao cấp
06/10/2025,"Mê Linh, Hà Nội",đất,4.64,80.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",44.0,288.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Quốc Oai, Hà Nội",đất,7.0,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.8,70.0,2.0,2.0,Sổ hồng lâu dài,Đầy đủ
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",30.0,170.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,16.0,72.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,16.0,72.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,4.5,90.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.0,83.0,3.0,2.0,Hợp đồng mua bán,Đầy đủ
06/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,48.4,252.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Thạch Thất, Hà Nội",đất,10.8,140.5,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đông Anh, Hà Nội",căn hộ chung cư,10.8,42.0,1.0,3.0,Không có - Thiếu,Cơ bản
06/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",22.5,120.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Long Biên, Hà Nội",đất,8.2,70.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",30.0,180.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",10.8,180.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,5.15,70.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",27.0,170.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thường Tín, Hà Nội","nhà biệt thự, liền kề",13.68,75.0,6.0,5.0,Hợp đồng mua bán,Cơ bản
06/10/2025,"Mỹ Đức, Hà Nội",đất,0.9391,50.9,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,5.7,89.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",10.8,210.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",28.0,245.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội","shophouse, nhà phố thương mại",12.5,80.7,3.0,3.0,Hợp đồng mua bán,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",26.0,200.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,16.5,193.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",18.0,100.0,5.0,4.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,9.0,100.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,8.0,76.0,1.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Sơn Tây, Hà Nội",đất,2.0,250.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Gia Lâm, Hà Nội","shophouse, nhà phố thương mại",11.0,120.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Hà Đông, Hà Nội",nhà riêng,7.5,33.0,4.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",65.0,227.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,9.0,81.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoàng Mai, Hà Nội",nhà riêng,6.28,30.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Cầu Giấy, Hà Nội",nhà mặt phố,86.0,180.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,3.95,63.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,6.9,83.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Bắc Từ Liêm, Hà Nội",nhà mặt phố,89.0,300.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Đông Anh, Hà Nội",đất,14.0,90.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,8.39,42.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoàng Mai, Hà Nội",đất,6.75,45.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,6.35,25.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.8,76.0,2.0,2.0,Không có - Thiếu,Đầy đủ
06/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",40.77,150.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,23.5,66.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Ba Đình, Hà Nội",căn hộ chung cư,15.0,75.0,2.0,2.0,Không có - Thiếu,Cơ bản
06/10/2025,"Ba Đình, Hà Nội",nhà riêng,15.75,63.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thạch Thất, Hà Nội",đất,10.8,67.6,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,8.8,105.5,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thạch Thất, Hà Nội",đất,2.35,61.8,3.0,3.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
06/10/2025,"Thanh Trì, Hà Nội",nhà riêng,10.8,95.4,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Sơn Tây, Hà Nội",đất,2.5,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,10.8,62.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Thường Tín, Hà Nội","shophouse, nhà phố thương mại",13.0,81.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",nhà mặt phố,52.0,120.0,4.0,10.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",31.5,120.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,6.1,74.0,2.0,2.0,Không có - Thiếu,Đầy đủ
06/10/2025,"Long Biên, Hà Nội",nhà riêng,13.95,68.0,6.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Hà Đông, Hà Nội",đất nền dự án,12.0,50.4,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đống Đa, Hà Nội",nhà riêng,6.85,30.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Trì, Hà Nội",nhà riêng,4.8,35.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Sóc Sơn, Hà Nội",đất,0.78,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,13.0,113.0,3.0,2.0,Sổ đỏ chính chủ.,Cao cấp
06/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,10.5,139.9,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Cầu Giấy, Hà Nội",nhà mặt phố,35.0,60.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",18.1,80.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Long Biên, Hà Nội",đất,13.22,56.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,4.75,70.0,3.0,3.0,"Pháp lý: Sổ đỏ chính chủ, sang tên ngay.",Cơ bản
06/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,10.8,71.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Thanh Trì, Hà Nội","shophouse, nhà phố thương mại",6.8,75.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Thanh Trì, Hà Nội",nhà riêng,6.25,36.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,14.7,165.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Thường Tín, Hà Nội","shophouse, nhà phố thương mại",13.5,81.2,3.0,3.0,Sổ đỏ.,Không có - Thiếu
06/10/2025,"Mê Linh, Hà Nội",đất,10.8,84.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",15.0,71.0,6.0,4.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",10.8,236.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Sơn Tây, Hà Nội",đất,0.99999,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thạch Thất, Hà Nội","nhà biệt thự, liền kề",10.8,250.0,4.0,4.0,Đã có sổ đỏ.,Đầy đủ
06/10/2025,"Đông Anh, Hà Nội",đất,9.53,79.4,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Long Biên, Hà Nội",nhà mặt phố,13.72,75.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.5,70.0,2.0,3.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,10.8,195.0,5.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Long Biên, Hà Nội",nhà riêng,45.0,200.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Sóc Sơn, Hà Nội",đất,1.77,112.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Long Biên, Hà Nội",nhà mặt phố,10.8,110.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Cầu Giấy, Hà Nội",nhà mặt phố,108.0,143.0,9.0,9.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,11.5,123.4,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Long Biên, Hà Nội",đất,39.0,86.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Long Biên, Hà Nội",nhà mặt phố,45.0,81.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.0,102.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoàng Mai, Hà Nội",nhà mặt phố,24.5,50.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",88.0,270.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,15.6,141.0,3.0,2.0,Không có - Thiếu,Cơ bản
06/10/2025,"Thanh Xuân, Hà Nội",nhà mặt phố,38.0,80.0,4.0,8.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.15,47.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Bắc Từ Liêm, Hà Nội",nhà riêng,8.45,38.0,4.0,6.0,Sổ đỏ/ Sổ hồng.,Đầy đủ
06/10/2025,"Sơn Tây, Hà Nội",đất,1.87,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Tây Hồ, Hà Nội",nhà riêng,8.9,24.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.8,104.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",17.5,54.0,3.0,3.0,Không có - Thiếu,Cơ bản
06/10/2025,"Đống Đa, Hà Nội",nhà riêng,12.5,41.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,2.7,56.0,2.0,2.0,Không có - Thiếu,Đầy đủ
06/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,7.95,48.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,7.8,103.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hà Đông, Hà Nội",nhà riêng,10.8,54.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",69.0,225.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",40.0,200.0,5.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",20.8,60.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội",đất,10.8,57.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội",đất,10.8,84.4,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Cầu Giấy, Hà Nội",nhà mặt phố,56.0,106.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,10.5,122.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,4.25,46.0,1.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,8.0,108.0,3.0,3.0,Không có - Thiếu,Đầy đủ
06/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.3,95.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội",nhà riêng,6.45,44.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,14.0,105.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Mê Linh, Hà Nội",đất,5.5,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội",căn hộ chung cư,2.9,69.0,2.0,2.0,Hợp đồng mua bán,Cơ bản
06/10/2025,"Thanh Trì, Hà Nội",nhà riêng,1.65,51.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,3.6,70.0,2.0,2.0,Hợp đồng mua bán,Đầy đủ
06/10/2025,"Ba Vì, Hà Nội",đất,10.8,155.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội",nhà riêng,4.0,36.2,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hà Đông, Hà Nội",nhà riêng,10.8,58.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Thanh Trì, Hà Nội",nhà riêng,5.95,30.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,13.5,123.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Ba Đình, Hà Nội",nhà mặt phố,84.8,101.2,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",25.0,120.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,15.0,107.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Long Biên, Hà Nội",nhà riêng,9.39,42.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
05/10/2025,"Thường Tín, Hà Nội",đất,3.85,80.6,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Hà Đông, Hà Nội",nhà riêng,7.0,35.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Tây Hồ, Hà Nội",nhà riêng,31.5,90.0,2.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Mê Linh, Hà Nội",đất,1.8,40.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,3.7,65.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Tây Hồ, Hà Nội",nhà riêng,10.6,45.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",40.0,207.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Gia Lâm, Hà Nội",nhà mặt phố,16.8,76.0,5.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,5.3,85.6,2.0,2.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Gia Lâm, Hà Nội",đất,7.7,55.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Gia Lâm, Hà Nội",đất,2.3,41.1,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,14.5,55.0,5.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Thanh Oai, Hà Nội",đất,2.85,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Tây Hồ, Hà Nội",nhà riêng,16.5,50.0,4.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,7.7,73.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Thạch Thất, Hà Nội","nhà biệt thự, liền kề",10.45,190.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",28.0,130.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,7.7,32.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,14.55,65.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,9.0,38.0,7.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Đan Phượng, Hà Nội",đất,10.8,83.5,3.0,3.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",18.0,75.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Long Biên, Hà Nội",đất,12.5,75.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Hoài Đức, Hà Nội",đất,10.8,50.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,11.65,35.0,4.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Ba Đình, Hà Nội",nhà mặt phố,60.0,90.0,8.0,12.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Thạch Thất, Hà Nội",căn hộ chung cư,1.78,48.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,7.3,82.6,2.0,2.0,Hợp đồng mua bán,Đầy đủ
05/10/2025,"Ba Đình, Hà Nội",nhà riêng,7.9,26.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",43.0,120.0,5.0,5.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
05/10/2025,"Đông Anh, Hà Nội",đất,8.61,60.2,3.0,3.0,Sổ đỏ/ Sổ hồng.,Không có - Thiếu
